r,mass_m
2.200999999999997,0.00024137948304905842
2.2109999999999967,0.00024467008687756813
2.2209999999999965,0.00024799026432825787
2.2309999999999963,0.00025134014325494335
2.240999999999996,0.0002547198514323168
2.250999999999996,0.000258129516555608
2.2609999999999957,0.00026156926624024623
2.2709999999999955,0.00026503922802152224
2.2809999999999953,0.00026853952935425025
2.290999999999995,0.00027207029761243043
2.300999999999995,0.0002756316600889115
2.3109999999999946,0.00027922374399505365
2.3209999999999944,0.00028284667646039167
2.330999999999994,0.00028650058453229824
2.340999999999994,0.0002901855951756477
2.3509999999999938,0.0002939018352724797
2.3609999999999935,0.0002976494316216636
2.3709999999999933,0.0003014285109385623
2.380999999999993,0.0003052391998546975
2.390999999999993,0.00030908162491741404
2.4009999999999927,0.0003129559125895452
2.4109999999999925,0.00031686218924907795
2.4209999999999923,0.00032080058118881874
2.430999999999992,0.0003247712146160592
2.440999999999992,0.00032877421565224215
2.4509999999999916,0.0003328097103326282
2.4609999999999914,0.0003368778246059623
2.470999999999991,0.00034097868433414044
2.480999999999991,0.0003451124152918769
2.4909999999999908,0.0003492791431663718
2.5009999999999906,0.0003534789935569784
2.5109999999999904,0.0003577120919748714
2.52099999999999,0.00036197856384271476
2.53099999999999,0.0003662785344943304
2.5409999999999897,0.0003706121291743668
2.5509999999999895,0.00037497947303796796
2.5609999999999893,0.00037938069115044256
2.570999999999989,0.0003838159084869336
2.580999999999989,0.00038828524993208803
2.5909999999999886,0.00039278884027972696
2.6009999999999884,0.0003973268042325158
2.610999999999988,0.00040189926640163485
2.620999999999988,0.0004065063513064502
2.630999999999988,0.00041114818337418483
2.6409999999999876,0.00041582488693959005
2.6509999999999874,0.00042053658624461703
2.660999999999987,0.00042528340543808896
2.670999999999987,0.000430065468575373
2.6809999999999867,0.00043488289961805295
2.6909999999999865,0.0004397358224336021
2.7009999999999863,0.00044462436079505596
2.710999999999986,0.000449548638380686
2.720999999999986,0.000454508778773673
2.7309999999999857,0.000459504905461781
2.7409999999999854,0.00046453714183703143
