r,omega,theta,phi,rho,m
2.7100999999999864,0.4800115495884675,3.141592653589793,0.15397387870699755,0.0,1.223491814080431
2.720099999999986,0.4798643796797567,3.141592653589793,0.15516340578314874,0.0,1.2362435243359045
2.730099999999986,0.4797166797626893,3.141592653589793,0.15635790063593277,0.0,1.2490505682361226
2.7400999999999858,0.4795684499792532,3.141592653589793,0.15755736583511584,0.0,1.2619120751872277
2.7500999999999856,0.47941969047191973,3.141592653589793,0.15876180387322134,0.0,1.2748271572067946
2.7600999999999853,0.4792704013836429,3.141592653589793,0.15997121716419038,0.0,1.287794909000906
2.770099999999985,0.4791205828578591,3.141592653589793,0.16118560804203216,0.0,1.3008144080505442
2.780099999999985,0.47897023503848646,3.141592653589793,0.16240497875946427,0.0,1.313884714707438
2.7900999999999847,0.47881935806992476,3.141592653589793,0.163629331486543,0.0,1.3270048722994996
2.8000999999999845,0.47866795209705465,3.141592653589793,0.16485866830928342,0.0,1.3401739072459806
2.8100999999999843,0.4785160172652375,3.141592653589793,0.16609299122826984,0.0,1.353390829182473
2.820099999999984,0.47836355372031475,3.141592653589793,0.16733230215725592,0.0,1.3666546310958756
2.830099999999984,0.4782105616086076,3.141592653589793,0.16857660292175503,0.0,1.3799642894694415
2.8400999999999836,0.47805704107691654,3.141592653589793,0.16982589525762068,0.0,1.3933187644380163
2.8500999999999834,0.47790299227252087,3.141592653589793,0.17108018080961718,0.0,1.4067169999535705
2.860099999999983,0.4777484153431783,3.141592653589793,0.17233946112998033,0.0,1.420157923961127
2.870099999999983,0.4775933104371245,3.141592653589793,0.17360373767696846,0.0,1.4336404485851728
2.880099999999983,0.47743767770307266,3.141592653589793,0.17487301181340367,0.0,1.447163470326642
