r,omega,theta,phi,rho,m
1.7001000000000013,0.4921227874027546,0.0,-1.6295196226353241,0.0,0.29883684480380396
1.7101000000000013,0.49202979242800415,0.0,-1.6302291028792852,0.0,0.3043209733056791
1.7201000000000013,0.4919362556624669,0.0,-1.6309430850770996,0.0,0.3098724963450364
1.7301000000000013,0.4918421771973668,0.0,-1.631661574412507,0.0,0.31549177651674687
1.7401000000000013,0.49174755712444684,0.0,-1.6323845760790974,0.0,0.3211791721926175
1.7501000000000013,0.4916523955359691,0.0,-1.6331120952798408,0.0,0.3269350373831605
1.7601000000000013,0.49155669252471434,0.0,-1.6338441372266106,0.0,0.33275972159746153
1.7701000000000013,0.4914604481839816,0.0,-1.6345807071397,0.0,0.3386535697011591
1.7801000000000013,0.49136366260758807,0.0,-1.6353218102473341,0.0,0.34461692177255066
1.7901000000000014,0.49126633588986873,0.0,-1.636067451785174,0.0,0.3506501129568406
1.8001000000000014,0.4911684681256761,0.0,-1.6368176369958165,0.0,0.356753473318549
1.8101000000000014,0.49107005941037984,0.0,-1.6375723711282852,0.0,0.36292732769209873
1.8201000000000014,0.49097110983986664,0.0,-1.638331659437518,0.0,0.3691719955306031
1.8301000000000014,0.4908716195105397,0.0,-1.639095507183846,0.0,0.3754877907528754
1.8401000000000014,0.4907715885193187,0.0,-1.639863919632467,0.0,0.38187502158868475
1.8501000000000014,0.4906710169636392,0.0,-1.6406369020529121,0.0,0.3883339904222837
1.8601000000000014,0.4905699049414526,0.0,-1.6414144597185065,0.0,0.39486499363423533
1.8701000000000014,0.4904682525512257,0.0,-1.642196597905822,0.0,0.40146832144156824
1.8801000000000014,0.4903660598919405,0.0,-1.6429833218941245,0.0,0.4081442577362915
1.8901000000000014,0.49026332706309367,0.0,-1.6437746369648143,0.0,0.4148930799223012
1.9001000000000015,0.49016005416469655,0.0,-1.644570548400859,0.0,0.4217150587507143
1.9101000000000015,0.4900562412972746,0.0,-1.6453710614862203,0.0,0.4286104581536655
1.9201000000000015,0.4899518885618673,0.0,-1.646176181505273,0.0,0.435579535076606
1.9301000000000015,0.4898469960600275,0.0,-1.646985913742218,0.0,0.4426225393091453
1.9401000000000015,0.4897415638938216,0.0,-1.6478002634804882,0.0,0.44973971331447726
1.9501000000000015,0.48963559216582886,0.0,-1.6486192360021459,0.0,0.4569312920574365
1.9601000000000015,0.4895290809791411,0.0,-1.6494428365872746,0.0,0.46419750283123073
1.9701000000000015,0.48942203043736265,0.0,-1.6502710705133634,0.0,0.47153856508289865
1.9801000000000015,0.4893144406446097,0.0,-1.6511039430546832,0.0,0.47895469023754395
1.9901000000000015,0.4892063117055103,0.0,-1.6519414594816562,0.0,0.48644608152139907
2.0001000000000015,0.48909764372520376,0.0,-1.652783625060218,0.0,0.4940129337837737
2.0101000000000013,0.4889884368093404,0.0,-1.6536304450511723,0.0,0.5016554333179465
2.020100000000001,0.48887869106408144,0.0,-1.6544819247095381,0.0,0.5093737576810591
2.030100000000001,0.4887684065960984,0.0,-1.6553380692838888,0.0,0.517168075513076
2.0401000000000007,0.4886575835125729,0.0,-1.6561988840156843,0.0,0.525038546354874
2.0501000000000005,0.4885462219211963,0.0,-1.6570643741385953,0.0,0.5329853204655293
2.0601000000000003,0.48843432193016945,0.0,-1.6579345448778193,0.0,0.5410085386388704
2.0701,0.4883218836482022,0.0,-1.6588094014493897,0.0,0.5491083320193714
2.0801,0.48820890718451326,0.0,-1.6596889490594764,0.0,0.5572848219174567
2.0900999999999996,0.4880953926488296,0.0,-1.6605731929036784,0.0,0.5655381196242978
2.1000999999999994,0.48798134015138644,0.0,-1.6614621381663095,0.0,0.5738683262261787
2.110099999999999,0.48786674980292666,0.0,-1.662355790019674,0.0,0.5822755324185136
2.120099999999999,0.4877516217147006,0.0,-1.663254153623336,0.0,0.5907598183196013
2.1300999999999988,0.48763595599846565,0.0,-1.6641572341233803,0.0,0.5993212532842034
2.1400999999999986,0.48751975276648596,0.0,-1.6650650366516642,0.0,0.6079598957170352
