phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
1.9634954084936207,2.117000016612675,2.117000016612675,2.117000016612675,-8.331662958846033e-17,-0.7071067811865474,-1.5869834207325777e-17
2.012582793705961,2.117000016612675,2.1170000166126752,2.117000016612675,-6.115692206725543e-17,-0.7730104533627367,-3.096553016063566e-17
2.061670178918302,2.117000016612675,2.117000016612675,2.117000016612675,8.515520794174806e-18,-0.8314696123025451,6.193106032127132e-18
2.110757564130642,2.117000016612675,2.1170000166126752,2.117000016612675,5.651209254316007e-17,-0.8819212643483549,5.1093124765048836e-17
2.1598449493429825,2.117000016612675,2.117000016612675,2.117000016612675,1.741811071535756e-17,-0.9238795325112866,5.573795428914419e-17
2.2089323345553233,2.117000016612675,2.1170000166126752,2.117000016612675,-3.096553016063566e-17,-0.956940335732209,-6.1931060321271315e-18
2.2580197197676637,2.1170000166126752,2.117000016612675,2.1170000166126752,-8.051037841765271e-17,-0.9807852804032302,-3.096553016063566e-17
2.3071071049800045,2.117000016612675,2.117000016612675,2.117000016612675,4.954484825701706e-17,-0.9951847266721969,-4.954484825701706e-17
2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-4.335174222488993e-17,-1.0,1.8579318096381397e-17
2.405281875404685,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,-0.9951847266721969,4.954484825701706e-17
2.454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,8.360693143371629e-17,-0.9807852804032305,6.812416635339845e-17
2.5034566458293663,2.1170000166126752,2.117000016612675,2.1170000166126752,4.180346571685814e-17,-0.9569403357322088,1.548276508031783e-17
2.552544031041707,2.1170000166126752,2.1170000166126752,2.1170000166126752,-1.9353456350397282e-16,-0.9238795325112865,-1.5405351254916237e-16
2.6016314162540475,2.117000016612675,2.1170000166126752,2.117000016612675,-6.154399119426337e-17,-0.881921264348355,6.038278381323953e-17
2.650718801466388,2.117000016612675,2.117000016612675,2.117000016612675,1.385707474688446e-16,-0.8314696123025456,1.5482765080317832e-17
2.6998061866787286,2.117000016612675,2.117000016612675,2.117000016612675,-6.967244286143024e-18,-0.7730104533627368,-7.431727238552559e-17
2.748893571891069,2.117000016612675,2.117000016612675,2.117000016612675,1.9469577088499673e-16,-0.7071067811865477,6.115692206725543e-17
2.7979809571034093,2.117000016612675,2.117000016612675,2.117000016612675,-2.1675871112444964e-17,-0.6343932841636459,-1.099276320702566e-16
2.84706834231575,2.117000016612675,2.117000016612675,2.117000016612675,7.586554889355738e-17,-0.5555702330196022,-6.193106032127132e-18
2.8961557275280905,2.117000016612675,2.117000016612675,2.117000016612675,1.5482765080317832e-17,-0.47139673682599786,-8.670348444977986e-17
2.945243112740431,2.1170000166126752,2.1170000166126752,2.1170000166126752,-9.289659048190696e-17,-0.38268343236509034,-1.238621206425426e-17
2.9943304979527716,2.117000016612675,2.117000016612675,2.117000016612675,1.0528280254616125e-16,-0.29028467725446233,0.0
3.043417883165112,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254264e-17,-0.19509032201612866,-2.477242412850853e-17
3.0925052683774528,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.09801714032956052,-2.477242412850853e-17
