r,a,b,c,d,m,R
17.280099999999905,8.225332900319012e-19,0.013432988035482218,0.013432988035482214,-8.225332900319009e-19,0.07914739936107204,-0.00013735481121521562
17.290099999999907,8.2194837088799215e-19,0.013423435580940772,0.013423435580940769,-8.219483708879919e-19,0.07924905753561783,-0.00013707879599653242
17.300099999999908,8.213633573702152e-19,0.013413881585157102,0.013413881585157099,-8.213633573702149e-19,0.07935074767553443,-0.0001368029752265302
17.31009999999991,8.207782498138364e-19,0.013404326053606516,0.013404326053606513,-8.207782498138361e-19,0.07945246966659482,-0.00013652734916135486
17.32009999999991,8.20193048554072e-19,0.013394768991763513,0.01339476899176351,-8.201930485540717e-19,0.07955422339453193,-0.00013625191805657908
17.330099999999913,8.196077539260891e-19,0.013385210405101784,0.01338521040510178,-8.196077539260888e-19,0.07965600874503902,-0.00013597668216720207
17.340099999999914,8.190223662650043e-19,0.013375650299094202,0.013375650299094198,-8.19022366265004e-19,0.07975782560377004,-0.0001357016417476496
17.350099999999916,8.184368859058844e-19,0.013366088679212818,0.013366088679212814,-8.184368859058841e-19,0.07985967385634,-0.000135426797051774
17.360099999999917,8.178513131837452e-19,0.01335652555092886,0.013356525550928857,-8.178513131837449e-19,0.07996155338832531,-0.0001351521483328535
17.37009999999992,8.17265648433552e-19,0.013346960919712728,0.013346960919712724,-8.172656484335517e-19,0.08006346408526413,-0.00013487769584359289
17.38009999999992,8.166798919902191e-19,0.013337394791033982,0.013337394791033979,-8.166798919902188e-19,0.08016540583265676,-0.00013460343983612256
17.390099999999922,8.160940441886093e-19,0.013327827170361349,0.013327827170361345,-8.16094044188609e-19,0.08026737851596598,-0.00013432938056199916
17.400099999999924,8.155081053635338e-19,0.013318258063162712,0.013318258063162709,-8.155081053635336e-19,0.0803693820206174,-0.00013405551827220494
17.410099999999925,8.149220758497521e-19,0.013308687474905106,0.013308687474905103,-8.149220758497518e-19,0.08047141623199985,-0.0001337818532171479
17.420099999999927,8.143359559819713e-19,0.013299115411054715,0.013299115411054711,-8.143359559819711e-19,0.08057348103546572,-0.00013350838564666164
17.43009999999993,8.137497460948462e-19,0.013289541877076864,0.013289541877076861,-8.137497460948459e-19,0.0806755763163313,-0.000133235115810005
17.44009999999993,8.131634465229789e-19,0.013279966878436024,0.01327996687843602,-8.131634465229786e-19,0.08077770195987716,-0.00013296204395586237
