r,a,b,c,d,m,R
1.8301000000000014,0.03279041977731196,0.0,0.0,0.0,0.00013903720015359387,-0.0005462267550314329
1.8401000000000014,0.03278840677769139,0.0,0.0,0.0,0.0001413219241015304,-0.0005461486789682991
1.8501000000000014,0.032786382882799045,0.0,0.0,0.0,0.00014363142671551364,-0.0005460701833871127
1.8601000000000014,0.03278434809385507,0.0,0.0,0.0,0.00014596583854081037,-0.000545991268423579
1.8701000000000014,0.032782302412086434,0.0,0.0,0.0,0.00014832529005624556,-0.0005459119342141399
1.8801000000000014,0.03278024583872696,0.0,0.0,0.0,0.00015070991167385537,-0.000545832180895975
1.8901000000000014,0.032778178375017314,0.0,0.0,0.0,0.00015311983373854024,-0.0005457520086070001
1.9001000000000015,0.03277610002220498,0.0,0.0,0.0,0.00015555518652771828,-0.0005456714174858692
1.9101000000000015,0.03277401078154431,0.0,0.0,0.0,0.00015801610025097877,-0.000545590407671972
1.9201000000000015,0.03277191065429648,0.0,0.0,0.0,0.00016050270504973596,-0.0005455089793054346
1.9301000000000015,0.032769799641729526,0.0,0.0,0.0,0.00016301513099688293,-0.0005454271325271202
1.9401000000000015,0.03276767774511834,0.0,0.0,0.0,0.0001655535080964458,-0.0005453448674786278
1.9501000000000015,0.032765544965744645,0.0,0.0,0.0,0.00016811796628323798,-0.0005452621843022932
1.9601000000000015,0.032763401304897036,0.0,0.0,0.0,0.00017070863542251473,-0.000545179083141187
1.9701000000000015,0.03276124676387095,0.0,0.0,0.0,0.0001733256453096279,-0.0005450955641391167
1.9801000000000015,0.0327590813439687,0.0,0.0,0.0,0.00017596912566968082,-0.000545011627440625
1.9901000000000015,0.032756905046499446,0.0,0.0,0.0,0.00017863920615718355,-0.0005449272731909901
2.0001000000000015,0.032754717872779206,0.0,0.0,0.0,0.00018133601635570806,-0.0005448425015362256
2.0101000000000013,0.03275251982413086,0.0,0.0,0.0,0.00018405968577754384,-0.0005447573126230807
2.020100000000001,0.03275031090188417,0.0,0.0,0.0,0.00018681034386335365,-0.0005446717065990385
2.030100000000001,0.03274809110737574,0.0,0.0,0.0,0.0001895881199818295,-0.0005445856836123178
2.0401000000000007,0.03274586044194907,0.0,0.0,0.0,0.0001923931434293488,-0.0005444992438118719
2.0501000000000005,0.032743618906954514,0.0,0.0,0.0,0.00019522554342963057,-0.0005444123873473884
2.0601000000000003,0.0327413665037493,0.0,0.0,0.0,0.00019808544913339231,-0.0005443251143692896
2.0701,0.03273910323369753,0.0,0.0,0.0,0.00020097298961800655,-0.0005442374250287318
2.0801,0.032736829098170196,0.0,0.0,0.0,0.00020388829388715788,-0.0005441493194776044
2.0900999999999996,0.03273454409854515,0.0,0.0,0.0,0.0002068314908705003,-0.0005440607978685323
2.1000999999999994,0.032732248236207136,0.0,0.0,0.0,0.00020980270942331445,-0.0005439718603548724
2.110099999999999,0.032729941512547774,0.0,0.0,0.0,0.00021280207832616543,-0.0005438825070907158
2.120099999999999,0.032727623928965575,0.0,0.0,0.0,0.0002158297262845605,-0.0005437927382308868
2.1300999999999988,0.032725295486865924,0.0,0.0,0.0,0.00021888578192860722,-0.0005437025539309426
2.1400999999999986,0.03272295618766111,0.0,0.0,0.0,0.00022197037381267173,-0.0005436119543471727
2.1500999999999983,0.0327206060327703,0.0,0.0,0.0,0.00022508363041503723,-0.0005435209396366007
2.160099999999998,0.03271824502361955,0.0,0.0,0.0,0.00022822568013756273,-0.0005434295099569808
2.170099999999998,0.032715873161641824,0.0,0.0,0.0,0.00023139665130534194,-0.0005433376654668013
2.1800999999999977,0.03271349044827697,0.0,0.0,0.0,0.0002345966721663625,-0.0005432454063252811
2.1900999999999975,0.03271109688497172,0.0,0.0,0.0,0.00023782587089116528,-0.0005431527326923722
2.2000999999999973,0.032708692473179736,0.0,0.0,0.0,0.00024108437557250406,-0.0005430596447287566
2.210099999999997,0.032706277214361555,0.0,0.0,0.0,0.0002443723142250053,-0.0005429661425958498
2.220099999999997,0.032703851109984625,0.0,0.0,0.0,0.00024768981478482825,-0.0005428722264557968
2.2300999999999966,0.03270141416152329,0.0,0.0,0.0,0.00025103700510932514,-0.0005427778964714751
2.2400999999999964,0.03269896637045882,0.0,0.0,0.0,0.0002544140129767018,-0.0005426831528064916
2.250099999999996,0.03269650773827936,0.0,0.0,0.0,0.0002578209660856782,-0.0005425879956251846
2.260099999999996,0.03269403826648,0.0,0.0,0.0,0.0002612579920551497,-0.000542492425092623
2.270099999999996,0.03269155795656271,0.0,0.0,0.0,0.00026472521842384796,-0.0005423964413746054
2.2800999999999956,0.03268906681003639,0.0,0.0,0.0,0.00026822277265000244,-0.0005423000446376604
2.2900999999999954,0.03268656482841684,0.0,0.0,0.0,0.0002717507821110022,-0.000542203235049047
2.300099999999995,0.0326840520132268,0.0,0.0,0.0,0.00027530937410305745,-0.0005421060127767527
2.310099999999995,0.0326815283659959,0.0,0.0,0.0,0.00027889867584086214,-0.0005420083779894948
2.3200999999999947,0.03267899388826071,0.0,0.0,0.0,0.0002825188144572558,-0.0005419103308567202
2.3300999999999945,0.03267644858156471,0.0,0.0,0.0,0.00028616991700288646,-0.0005418118715486037
2.3400999999999943,0.0326738924474583,0.0,0.0,0.0,0.0002898521104458733,-0.0005417130002360492
2.350099999999994,0.03267132548749882,0.0,0.0,0.0,0.0002935655216714699,-0.0005416137170906889
