r,omega,theta,phi,rho,mass
0.5301,-3.4124830983542984,0.0,0.7853992631906717,0.0,0.006243068582812432
0.5401,-3.4125008338776235,0.0,0.7853992669411421,0.0,0.0066030900750665405
0.5501,-3.4125189171942596,0.0,0.7853992707735024,0.0,0.006976693134880937
0.5601,-3.412537349233078,0.0,0.7853992746888202,0.0,0.007364129225835258
0.5701,-3.4125561309409016,0.0,0.7853992786882026,0.0,0.007765649811493104
0.5801,-3.412575263282506,0.0,0.7853992827727946,0.0,0.008181506355402027
0.5901,-3.412594747240617,0.0,0.7853992869437803,0.0,0.008611950321093558
0.6001,-3.4126145838159125,0.0,0.7853992912023819,0.0,0.009057233172083174
0.6101,-3.412634774027023,0.0,0.7853992955498607,0.0,0.009517606371870319
0.6201,-3.4126553189105304,0.0,0.7853992999875163,0.0,0.0099933213839384
0.6301,-3.412676219520968,0.0,0.7853993045166869,0.0,0.010484629671754779
0.6401,-3.4126974769308207,0.0,0.7853993091387496,0.0,0.01099178269877079
0.6501,-3.412719092230525,0.0,0.7853993138551196,0.0,0.01151503192842172
0.6601,-3.4127410665284703,0.0,0.7853993186672511,0.0,0.012054628824126822
0.6701,-3.4127634009509964,0.0,0.7853993235766367,0.0,0.01261082484928931
0.6801,-3.4127860977705304,0.0,0.7853993285852803,0.0,0.013183871466400607
0.6901,-3.4128091603708177,0.0,0.7853993336949529,0.0,0.01377402013705549
0.7001000000000001,-3.412832589687829,0.0,0.7853993389058099,0.0,0.01438152232477291
0.7101,-3.4128563866170087,0.0,0.7853993442180184,0.0,0.015006629493091641
0.7201,-3.4128805520951486,0.0,0.7853993496318009,0.0,0.015649593105505413
0.7301,-3.412905087100391,0.0,0.7853993551474362,0.0,0.016310664625462865
0.7401,-3.4129299926522285,0.0,0.7853993607652587,0.0,0.016990095516367584
0.7501,-3.4129552698115018,0.0,0.785399366485659,0.0,0.01768813724157809
0.7601,-3.4129809196804013,0.0,0.785399372309083,0.0,0.018405041264407836
0.7701,-3.4130069434024675,0.0,0.7853993782360328,0.0,0.019141059048125214
0.7801,-3.4130333421625902,0.0,0.7853993842670665,0.0,0.019896442055953548
0.7901,-3.4130601171870083,0.0,0.7853993904027975,0.0,0.0206714417510711
0.8001,-3.413087269743311,0.0,0.7853993966438957,0.0,0.021466309596611062
0.8101,-3.4131148011404355,0.0,0.7853994029910865,0.0,0.02228129705566157
0.8201,-3.413142712728671,0.0,0.7853994094451511,0.0,0.02311665559126569
0.8301000000000001,-3.413171005899653,0.0,0.7853994160069268,0.0,0.023972636666421417
0.8401,-3.413199682086369,0.0,0.7853994226773064,0.0,0.024849491744081686
0.8501,-3.4132287427631547,0.0,0.7853994294572391,0.0,0.025747472287154384
0.8601,-3.413258189445696,0.0,0.7853994363477292,0.0,0.02666682975850231
0.8701,-3.413288023691028,0.0,0.7853994433498376,0.0,0.027607815620943204
0.8801,-3.4133182470975347,0.0,0.7853994504646806,0.0,0.028570681337249743
0.8901,-3.4133488613049514,0.0,0.7853994576934304,0.0,0.029555678370149545
0.9001,-3.4133798679943603,0.0,0.7853994650373153,0.0,0.030563058182325152
0.9101,-3.4134112688881952,0.0,0.7853994724976191,0.0,0.03159307223641404
0.9201,-3.4134430657502386,0.0,0.7853994800756818,0.0,0.03264597199500865
0.9301,-3.4134752603856224,0.0,0.7853994877728989,0.0,0.033722008920656306
0.9401,-3.413507854640828,0.0,0.7853994955907221,0.0,0.03482143447585932
0.9501000000000001,-3.413540850403687,0.0,0.7853995035306586,0.0,0.03594450012307491
0.9601,-3.4135742496033785,0.0,0.7853995115942717,0.0,0.03709145732471521
0.9701,-3.4136080542104335,0.0,0.7853995197831806,0.0,0.03826255754314735
0.9801,-3.4136422662367316,0.0,0.7853995280990601,0.0,0.039458052240693355
0.9901,-3.4136768877355013,0.0,0.7853995365436411,0.0,0.04067819287963017
1.0001,-3.413711920801321,0.0,0.7853995451187102,0.0,0.041923230922189705
1.0101,-3.413747367570119,0.0,0.7853995538261098,0.0,0.0431934178305588
1.0201,-3.4137832302191726,0.0,0.7853995626677385,0.0,0.044489005066879216
1.0301,-3.4138195109671083,0.0,0.7853995716455502,0.0,0.04581024409324766
1.0401,-3.4138562120739033,0.0,0.7853995807615551,0.0,0.04715738637171578
1.0501,-3.4138933358408825,0.0,0.7853995900178192,0.0,0.04853068336429015
1.0601,-3.413930884610722,0.0,0.7853995994164641,0.0,0.04993038653293227
1.0701,-3.4139688607674463,0.0,0.7853996089596674,0.0,0.05135674733955859
1.0801,-3.4140072667364296,0.0,0.7853996186496628,0.0,0.052810017246040494
1.0901,-3.414046104984396,0.0,0.7853996284887392,0.0,0.0542904477142043
1.1001,-3.4140853780194194,0.0,0.7853996384792421,0.0,0.055798290205831255
1.1101,-3.414125088390921,0.0,0.7853996486235725,0.0,0.05733379618265755
1.1201,-3.414165238689675,0.0,0.7853996589241871,0.0,0.058897217106374314
1.1301,-3.4142058315478017,0.0,0.7853996693835986,0.0,0.060488804438627586
