r,omega,theta,phi,rho,mass
2.5001,-3.4261870876652725,3.141593655170208,0.7854054264389144,1.5707973283719823,0.654929882159004
2.5101000000000004,-3.4263540101856425,3.1415936551708725,0.785405553228923,1.5707973283726337,0.6628201752690216
2.5201000000000002,-3.426523043147919,3.1415936551715378,0.7854056831940059,1.570797328373286,0.6707735873402708
2.5301000000000005,-3.4266942266476272,3.1415936551722035,0.7854058164291333,1.570797328373939,0.6787903698267579
2.5401000000000002,-3.426867601529819,3.14159365517287,0.7854059530314252,1.5707973283745926,0.686870774182508
2.5501000000000005,-3.4270432093890717,3.1415936551735375,0.7854060931001515,1.5707973283752474,0.6950150518615674
2.5601000000000003,-3.4272210932810436,3.1415936551742063,0.7854062367396233,1.570797328375903,0.7032234543182883
2.5701,-3.4274013291581062,3.141593655174876,0.7854063841849962,1.57079732837656,0.711496233019421
2.5801000000000003,-3.4275839752957866,3.1415936551755466,0.7854065355930512,1.570797328377218,0.7198336394227186
2.5901,-3.4277690736794533,3.141593655176219,0.7854066910524131,1.5707973283778776,0.7282359249787642
2.6001000000000003,-3.42795666978834,3.1415936551768926,0.7854068506649321,1.5707973283785386,0.7367033411392035
2.6101,-3.428146812595542,3.141593655177568,0.7854070145456845,1.5707973283792012,0.7452361393567419
2.6201000000000003,-3.4283395545680198,3.141593655178245,0.785407182822972,1.5707973283798655,0.7538345710851472
2.6301,-3.428534951666596,3.141593655178924,0.7854073556383219,1.5707973283805317,0.7624988877792469
2.6401000000000003,-3.4287330633459576,3.141593655179604,0.7854075331464876,1.5707973283811998,0.7712293408949311
2.6501,-3.4289339525546545,3.141593655180287,0.7854077155154479,1.57079732838187,0.7800261818891494
2.6601000000000004,-3.4291376857351,3.141593655180972,0.7854079029264072,1.5707973283825423,0.7888896622199142
2.6701,-3.429344332823572,3.141593655181659,0.7854080955737958,1.5707973283832168,0.7978200333462974
