r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
6.130999999999913,0.005351879401264041,0.028615278183967145,-0.0053518794012640345,0.009022179119767944,-0.00011249337520614122,-0.0006014764130553527,0.00011249337520614107,-0.00018964092887768623,0.004994341637216462,-0.0007640738795197656,0.030943805322977833,0.0004921470272664031,5.001066468337902e-06,-4.578708624343755e-06,-5.001066468337902e-06
6.140999999999913,0.0053507536174431354,0.028609258874712416,-0.005350753617443129,0.009020281277436155,-0.00011266337813539764,-0.0006023853799337193,0.0001126633781353975,-0.00018992751920673484,0.0050179999312100895,-0.000766277327829032,0.030937296201082893,0.0004919764220131002,4.999688270827177e-06,-4.576055049530781e-06,-4.999688270827177e-06
6.150999999999913,0.0053496261339182885,0.028603230477528482,-0.005349626133918282,0.009018380569749553,-0.0001128333159779255,-0.0006032939988081973,0.00011283331597792535,-0.00019021399981280961,0.005041728854642957,-0.000768482542308756,0.030930777251741565,0.0004918055893683087,4.998308167217451e-06,-4.5733981453949525e-06,-4.998308167217451e-06
6.1609999999999125,0.005348496951340863,0.028597192995898035,-0.005348496951340857,0.0090164769978062,-0.00011300318863453616,-0.0006042022691484473,0.00011300318863453601,-0.00019050037052869873,0.0050655284814738275,-0.0007706895147560042,0.030924248478719944,0.000491634529567372,4.996926159098043e-06,-4.570737916532324e-06,-4.996926159098043e-06
6.170999999999912,0.0053473660703632145,0.028591146433309064,-0.005347366070363208,0.009014570562705836,-0.00011317299600607554,-0.0006051101904243154,0.00011317299600607539,-0.0001907866311872486,0.0050893988854765725,-0.000772898236960108,0.030917709885789853,0.0004914632428459207,4.9955422480603e-06,-4.5680743675443095e-06,-4.9955422480603e-06
6.180999999999912,0.005346233491638689,0.02858509079325486,-0.005346233491638683,0.00901266126554987,-0.0001133427379934242,-0.0006060177621058324,0.00011334273799342405,-0.00019107278162136402,0.005113340140239988,-0.0007751087007026885,0.03091116147672884,0.0004912917294398717,4.994156435697578e-06,-4.565407503037671e-06,-4.994156435697578e-06
6.190999999999912,0.0053450992158216235,0.028579026079234026,-0.005345099215821617,0.00901074910744138,-0.00011351241449749738,-0.0006069249836632147,0.00011351241449749723,-0.00019135882166400824,0.00513735231916762,-0.0007773208977576825,0.0309046032553202,0.000491119989585428,4.992768723605248e-06,-4.562737327624509e-06,-4.992768723605248e-06
6.200999999999912,0.005343963243567346,0.028572952294750445,-0.00534396324356734,0.009008834089485118,-0.00011368202541924508,-0.0006078318545668646,0.00011368202541924493,-0.00019164475114820314,0.005161435495477583,-0.000779534819891367,0.030898035225352945,0.0004909480235190776,4.991379113380691e-06,-4.560063845922252e-06,-4.991379113380691e-06
6.2109999999999115,0.005342825575532176,0.0285668694433133,-0.0053428255755321695,0.009006916212787501,-0.00011385157065965212,-0.0006087383742873705,0.00011385157065965197,-0.00019193056990702927,0.005185589742202387,-0.000781750458862385,0.030891457390621813,0.0004907758314775942,4.989987606623295e-06,-4.557387062553647e-06,-4.989987606623295e-06
6.220999999999911,0.00534168621237342,0.02856077752843707,-0.005341686212373414,0.009004995478456618,-0.00011402105011973822,-0.0006096445422955073,0.00011402105011973807,-0.00019221627777362603,0.005209815132188757,-0.0007839678064217716,0.03088486975492726,0.0004906034136980354,4.988594204934452e-06,-4.554706982146747e-06,-4.988594204934452e-06
